Kommunenummer	Stadnamn	Prioritet	Stadtype nynorsk	Stadtype bokmål	Stadtype engelsk	Kommune	Fylke	Lat	Lon	Høgd	Nynorsk	Bokmål	Engelsk	
215	Solhøgda	41	Grend	Grend	Village	Frogn	Akershus	59.63790	10.65398		http://www.yr.no/stad/Noreg/Akershus/Frogn/Solhøgda/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Solhøgda/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Solhøgda/forecast.xml
215	Spervika	41	Grend	Grend	Village	Frogn	Akershus	59.70438	10.65263		http://www.yr.no/stad/Noreg/Akershus/Frogn/Spervika/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Spervika/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Spervika/forecast.xml
215	Tiurlia	41	Grend	Grend	Village	Frogn	Akershus	59.68953	10.61847		http://www.yr.no/stad/Noreg/Akershus/Frogn/Tiurlia/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Tiurlia/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Tiurlia/forecast.xml
215	Østskogen	41	Grend	Grend	Village	Frogn	Akershus	59.71980	10.62057		http://www.yr.no/stad/Noreg/Akershus/Frogn/Østskogen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Østskogen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Østskogen/forecast.xml
216	Alværn	56	Tettbebyggelse	Tettbebyggelse	Settlement	Nesodden	Akershus	59.82083	10.62783		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Alværn/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Alværn/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Alværn/forecast.xml
216	Bekk	41	Grend	Grend	Village	Nesodden	Akershus	59.75271	10.58306		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Bekk/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Bekk/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Bekk/forecast.xml
216	Berger	56	Tettbebyggelse	Tettbebyggelse	Settlement	Nesodden	Akershus	59.83309	10.69412		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Berger/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Berger/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Berger/forecast.xml
216	Bjørnemyrdalen	41	Grend	Grend	Village	Nesodden	Akershus	59.83279	10.64398		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Bjørnemyrdalen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Bjørnemyrdalen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Bjørnemyrdalen/forecast.xml
216	Bomansvik	56	Tettbebyggelse	Tettbebyggelse	Settlement	Nesodden	Akershus	59.79128	10.70530		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Bomansvik/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Bomansvik/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Bomansvik/forecast.xml
216	Brubakken	56	Del av tettstad	Del av tettsted	Part of a town	Nesodden	Akershus	59.84977	10.65497		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Brubakken/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Brubakken/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Brubakken/forecast.xml
216	Fagerstrand	26	Tettstad	Tettsted	Small town	Nesodden	Akershus	59.73715	10.59388		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Fagerstrand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Fagerstrand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Fagerstrand/forecast.xml
216	Fjellstrand	26	Tettstad	Tettsted	Small town	Nesodden	Akershus	59.79415	10.60690		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Fjellstrand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Fjellstrand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Fjellstrand/forecast.xml
216	Fjordvangen	56	Tettbebyggelse	Tettbebyggelse	Settlement	Nesodden	Akershus	59.82924	10.69525		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Fjordvangen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Fjordvangen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Fjordvangen/forecast.xml
216	Flaskebekk	41	Grend	Grend	Village	Nesodden	Akershus	59.86046	10.65309		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Flaskebekk/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Flaskebekk/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Flaskebekk/forecast.xml
216	Flaskebekkbråten	41	Grend	Grend	Village	Nesodden	Akershus	59.86149	10.65449		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Flaskebekkbråten/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Flaskebekkbråten/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Flaskebekkbråten/forecast.xml
216	Flauet	41	Grend	Grend	Village	Nesodden	Akershus	59.84712	10.64920		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Flauet/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Flauet/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Flauet/forecast.xml
216	Gjøfjell	55	Kyrkje	Kirke	Church	Nesodden	Akershus	59.74666	10.61039	102	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Gjøfjell/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Gjøfjell/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Gjøfjell/forecast.xml
216	Hellvik	56	Tettbebyggelse	Tettbebyggelse	Settlement	Nesodden	Akershus	59.84449	10.69118		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Hellvik/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Hellvik/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Hellvik/forecast.xml
216	Kirkeåsen	41	Grend	Grend	Village	Nesodden	Akershus	59.80964	10.69232		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Kirkeåsen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Kirkeåsen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Kirkeåsen/forecast.xml
216	Leina	41	Grend	Grend	Village	Nesodden	Akershus	59.81701	10.62276		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Leina/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Leina/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Leina/forecast.xml
216	Lunner	41	Grend	Grend	Village	Nesodden	Akershus	59.79086	10.63767		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Lunner/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Lunner/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Lunner/forecast.xml
216	Løkkeåsen	41	Grend	Grend	Village	Nesodden	Akershus	59.79097	10.60679		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Løkkeåsen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Løkkeåsen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Løkkeåsen/forecast.xml
216	Nesodden	55	Kyrkje	Kirke	Church	Nesodden	Akershus	59.80517	10.69366		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Nesodden~73289/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Nesodden~73289/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Nesodden~73289/forecast.xml
216	Nesoddtangen	21	Tettstad	Tettsted	Small town	Nesodden	Akershus	59.86553	10.65940		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Nesoddtangen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Nesoddtangen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Nesoddtangen/forecast.xml
216	Nordre Spro	56	Tettbebyggelse	Tettbebyggelse	Settlement	Nesodden	Akershus	59.76246	10.58364		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Nordre_Spro/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Nordre_Spro/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Nordre_Spro/forecast.xml
216	Nordstrand	41	Grend	Grend	Village	Nesodden	Akershus	59.78626	10.59690		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Nordstrand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Nordstrand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Nordstrand/forecast.xml
216	Oksval	56	Tettbebyggelse	Tettbebyggelse	Settlement	Nesodden	Akershus	59.86187	10.67157		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Oksval/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Oksval/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Oksval/forecast.xml
216	Sjøstrand	56	Tettbebyggelse	Tettbebyggelse	Settlement	Nesodden	Akershus	59.85303	10.65204		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Sjøstrand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Sjøstrand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Sjøstrand/forecast.xml
216	Skoklefall	55	Kyrkje	Kirke	Church	Nesodden	Akershus	59.84677	10.67136		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Skoklefall/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Skoklefall/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Skoklefall/forecast.xml
216	Svestad	41	Grend	Grend	Village	Nesodden	Akershus	59.77514	10.59448		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Svestad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Svestad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Svestad/forecast.xml
216	Søndre Ommen	41	Turisthytte	Turisthytte	Hut	Nesodden	Akershus	59.80291	10.60812		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Søndre_Ommen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Søndre_Ommen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Søndre_Ommen/forecast.xml
216	Søndre Spro	26	Tettstad	Tettsted	Small town	Nesodden	Akershus	59.75773	10.58407		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Søndre_Spro/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Søndre_Spro/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Søndre_Spro/forecast.xml
216	Toppen	56	Del av tettstad	Del av tettsted	Part of a town	Nesodden	Akershus	59.86080	10.66595		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Toppen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Toppen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Toppen/forecast.xml
216	Torget	26	Tettstad	Tettsted	Small town	Nesodden	Akershus	59.80909	10.69078		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Torget/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Torget/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Torget/forecast.xml
216	Ursvik	45	Bygd	Bygd	Village area	Nesodden	Akershus	59.85100	10.67844		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Ursvik/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Ursvik/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Ursvik/forecast.xml
216	Varden	56	Del av tettstad	Del av tettsted	Part of a town	Nesodden	Akershus	59.84092	10.64905		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Varden/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Varden/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Varden/forecast.xml
216	Vestli	41	Turisthytte	Turisthytte	Hut	Nesodden	Akershus	59.80588	10.60909		http://www.yr.no/stad/Noreg/Akershus/Nesodden/Vestli/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Vestli/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Vestli/forecast.xml
217	Båtsleppa	41	Grend	Grend	Village	Oppegård	Akershus	59.80765	10.79837		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Båtsleppa/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Båtsleppa/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Båtsleppa/forecast.xml
217	Greverud	56	Tettbebyggelse	Tettbebyggelse	Settlement	Oppegård	Akershus	59.77463	10.80413		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Greverud~511628/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Greverud~511628/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Greverud~511628/forecast.xml
217	Greverud	55	Kyrkje	Kirke	Church	Oppegård	Akershus	59.77508	10.80247		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Greverud/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Greverud/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Greverud/forecast.xml
217	Hellerasten	56	Tettbebyggelse	Tettbebyggelse	Settlement	Oppegård	Akershus	59.80686	10.81994		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Hellerasten/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Hellerasten/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Hellerasten/forecast.xml
217	Ingieråsen	56	Tettbebyggelse	Tettbebyggelse	Settlement	Oppegård	Akershus	59.81007	10.78962		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Ingieråsen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Ingieråsen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Ingieråsen/forecast.xml
217	Kolbotn	21	Tettstad	Tettsted	Small town	Oppegård	Akershus	59.81056	10.80389		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Kolbotn/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Kolbotn/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Kolbotn/forecast.xml
217	Kolbotn	55	Kyrkje	Kirke	Church	Oppegård	Akershus	59.80711	10.80636		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Kolbotn~74344/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Kolbotn~74344/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Kolbotn~74344/forecast.xml
217	Myrvoll	56	Tettbebyggelse	Tettbebyggelse	Settlement	Oppegård	Akershus	59.78536	10.80017		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Myrvoll~511909/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Myrvoll~511909/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Myrvoll~511909/forecast.xml
217	Nordre Ødegården	41	Grend	Grend	Village	Oppegård	Akershus	59.80368	10.82401		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Nordre_Ødegården/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Nordre_Ødegården/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Nordre_Ødegården/forecast.xml
217	Oppegård	16	Kommune	Kommune	Municipality	Oppegård	Akershus	59.81149	10.79712		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Oppegård/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Oppegård/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Oppegård/forecast.xml
217	Oppegård	26	Tettstad	Tettsted	Small town	Oppegård	Akershus	59.76698	10.81286		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Oppegård~511629/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Oppegård~511629/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Oppegård~511629/forecast.xml
217	Oppegård	55	Kyrkje	Kirke	Church	Oppegård	Akershus	59.77877	10.75057		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Oppegård~74468/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Oppegård~74468/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Oppegård~74468/forecast.xml
217	Rasten	41	Grend	Grend	Village	Oppegård	Akershus	59.81263	10.80015		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Rasten/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Rasten/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Rasten/forecast.xml
217	Ryberg	41	Grend	Grend	Village	Oppegård	Akershus	59.76957	10.82537		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Ryberg/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Ryberg/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Ryberg/forecast.xml
217	Sofiemyr	45	Tettbebyggelse	Tettbebyggelse	Settlement	Oppegård	Akershus	59.79723	10.81713		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Sofiemyr~74394/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Sofiemyr~74394/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Sofiemyr~74394/forecast.xml
217	Sofiemyr	55	Kyrkje	Kirke	Church	Oppegård	Akershus	59.79618	10.81054		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Sofiemyr/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Sofiemyr/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Sofiemyr/forecast.xml
217	Svartskog	45	Bygd	Bygd	Village area	Oppegård	Akershus	59.78185	10.73850		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Svartskog/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Svartskog/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Svartskog/forecast.xml
217	Sætreskogen	56	Tettbebyggelse	Tettbebyggelse	Settlement	Oppegård	Akershus	59.76844	10.81988		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Sætreskogen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Sætreskogen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Sætreskogen/forecast.xml
217	Søndre Oppegård	45	Bygd	Bygd	Village area	Oppegård	Akershus	59.76584	10.76327		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Søndre_Oppegård/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Søndre_Oppegård/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Søndre_Oppegård/forecast.xml
217	Tårnåsen	46	Bustadhus	Bolighus	Villa	Oppegård	Akershus	59.81856	10.81622		http://www.yr.no/stad/Noreg/Akershus/Oppegård/Tårnåsen~74308/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Tårnåsen~74308/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Tårnåsen~74308/forecast.xml
219	Bekkestua	45	Tettbebyggelse	Tettbebyggelse	Settlement	Bærum	Akershus	59.91756	10.58762		http://www.yr.no/stad/Noreg/Akershus/Bærum/Bekkestua/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Bekkestua/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Bekkestua/forecast.xml
219	Brunkollen turisthytte	41	Turisthytte	Turisthytte	Hut	Bærum	Akershus	59.96736	10.54744		http://www.yr.no/stad/Noreg/Akershus/Bærum/Brunkollen_turisthytte/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Brunkollen_turisthytte/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Brunkollen_turisthytte/forecast.xml
219	Bryn	55	Kyrkje	Kirke	Church	Bærum	Akershus	59.92087	10.48798		http://www.yr.no/stad/Noreg/Akershus/Bærum/Bryn/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Bryn/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Bryn/forecast.xml
219	Bærums Verk	56	Tettbebyggelse	Tettbebyggelse	Settlement	Bærum	Akershus	59.94124	10.50125		http://www.yr.no/stad/Noreg/Akershus/Bærum/Bærums_Verk/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Bærums_Verk/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Bærums_Verk/forecast.xml
219	Dønski	36	Byområde	Byområde	Part of a city	Bærum	Akershus	59.90247	10.50106		http://www.yr.no/stad/Noreg/Akershus/Bærum/Dønski/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Dønski/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Dønski/forecast.xml
219	Evje	36	Byområde	Byområde	Part of a city	Bærum	Akershus	59.89978	10.51385		http://www.yr.no/stad/Noreg/Akershus/Bærum/Evje/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Evje/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Evje/forecast.xml
219	Fornebu	56	Tettbebyggelse	Tettbebyggelse	Settlement	Bærum	Akershus	59.89952	10.62870		http://www.yr.no/stad/Noreg/Akershus/Bærum/Fornebu~2333511/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Fornebu~2333511/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Fornebu~2333511/forecast.xml
219	Fornebu	36	Poststad	Poststed	Post area	Bærum	Akershus	59.89732	10.63081		http://www.yr.no/stad/Noreg/Akershus/Bærum/Fornebu/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Fornebu/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Fornebu/forecast.xml
219	Fossum	56	Tettbebyggelse	Tettbebyggelse	Settlement	Bærum	Akershus	59.95920	10.62691		http://www.yr.no/stad/Noreg/Akershus/Bærum/Fossum/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Fossum/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Fossum/forecast.xml
219	Grinilunden kapell	55	Kyrkje	Kirke	Church	Bærum	Akershus	59.94896	10.62292		http://www.yr.no/stad/Noreg/Akershus/Bærum/Grinilunden_kapell/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Grinilunden_kapell/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Grinilunden_kapell/forecast.xml
219	Haslum	55	Kyrkje	Kirke	Church	Bærum	Akershus	59.92379	10.56569		http://www.yr.no/stad/Noreg/Akershus/Bærum/Haslum/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Haslum/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Haslum/forecast.xml
219	Haslumseter kapell	55	Kyrkje	Kirke	Church	Bærum	Akershus	59.97422	10.54318		http://www.yr.no/stad/Noreg/Akershus/Bærum/Haslumseter_kapell/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Haslumseter_kapell/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Haslumseter_kapell/forecast.xml
219	Helgerud	55	Kyrkje	Kirke	Church	Bærum	Akershus	59.90213	10.51183		http://www.yr.no/stad/Noreg/Akershus/Bærum/Helgerud/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Helgerud/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Helgerud/forecast.xml
219	Høvik	55	Kyrkje	Kirke	Church	Bærum	Akershus	59.89909	10.57703		http://www.yr.no/stad/Noreg/Akershus/Bærum/Høvik/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Høvik/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Høvik/forecast.xml
219	Høvik Verk	26	Tettstad	Tettsted	Small town	Bærum	Akershus	59.89320	10.56797		http://www.yr.no/stad/Noreg/Akershus/Bærum/Høvik_Verk/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Høvik_Verk/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Høvik_Verk/forecast.xml
219	Jar	55	Kyrkje	Kirke	Church	Bærum	Akershus	59.91816	10.61718		http://www.yr.no/stad/Noreg/Akershus/Bærum/Jar/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Jar/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Jar/forecast.xml
219	Kolsås	56	Tettbebyggelse	Tettbebyggelse	Settlement	Bærum	Akershus	59.91364	10.51192		http://www.yr.no/stad/Noreg/Akershus/Bærum/Kolsås~2333471/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Kolsås~2333471/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Kolsås~2333471/forecast.xml
219	Lommedalen	45	Bygd	Bygd	Village area	Bærum	Akershus	59.97626	10.46884		http://www.yr.no/stad/Noreg/Akershus/Bærum/Lommedalen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Lommedalen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Lommedalen/forecast.xml
219	Lommedalen	55	Kyrkje	Kirke	Church	Bærum	Akershus	59.95087	10.50114		http://www.yr.no/stad/Noreg/Akershus/Bærum/Lommedalen~517552/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Lommedalen~517552/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Lommedalen~517552/forecast.xml
219	Mustadkroken	41	Turisthytte	Turisthytte	Hut	Bærum	Akershus	59.96883	10.36779	355	http://www.yr.no/stad/Noreg/Akershus/Bærum/Mustadkroken/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Mustadkroken/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Mustadkroken/forecast.xml
